Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"TBK","TRIUMPH BANCORP INC","Equity","0.00","23.76","8,229.00","195,521.04","195,521.04","Financials","BS7T2S7","US89679E3009","NASDAQ"
"HSKA","HESKA CORP","Equity","0.00","91.16","2,137.00","194,808.92","194,808.92","Health Care","B44C366","US42805E3062","NASDAQ"
"PGNY","PROGYNY INC","Equity","0.00","24.40","7,985.00","194,834.00","194,834.00","Health Care","BKWD3M9","US74340E1038","NASDAQ"
"SKT","TANGER FACTORY OUTLET CENTERS REIT","Equity","0.00","7.31","26,417.00","193,108.27","193,108.27","Real Estate","2874582","US8754651060","New York Stock Exchange Inc."
"CNST","CONSTELLATION PHARMACEUTICALS INC","Equity","0.00","28.63","6,742.00","193,023.46","193,023.46","Health Care","BDD19S1","US2103731061","NASDAQ"
"ONEM","1LIFE HEALTHCARE INC","Equity","0.00","32.73","5,876.00","192,321.48","192,321.48","Health Care","BKMG1N5","US68269G1076","NASDAQ"
"PLCE","CHILDRENS PLACE INC","Equity","0.00","38.09","5,030.00","191,592.70","191,592.70","Consumer Discretionary","2106791","US1689051076","NASDAQ"
"MGY","MAGNOLIA OIL GAS CORP CLASS A","Equity","0.00","6.23","30,504.00","190,039.92","190,039.92","Energy","BF2GC59","US5596631094","New York Stock Exchange Inc."
"LENB","LENNAR CORP CLASS B","Equity","0.00","45.50","4,167.00","189,598.50","189,598.50","Consumer Discretionary","2578293","US5260573028","New York Stock Exchange Inc."
"VAPO","VAPOTHERM INC","Equity","0.00","39.01","4,849.00","189,159.49","189,159.49","Health Care","BGYBYK8","US9221071072","New York Stock Exchange Inc."
"RUBI","RUBICON PROJECT INC","Equity","0.00","6.63","28,561.00","189,359.43","189,359.43","Consumer Discretionary","BKXNFW2","US78112V1026","NASDAQ"
"PLAB","PHOTRONICS INC","Equity","0.00","10.71","17,685.00","189,406.35","189,406.35","Information Technology","2687315","US7194051022","NASDAQ"
"SLP","SIMULATIONS PLUS INC","Equity","0.00","58.51","3,241.00","189,630.91","189,630.91","Health Care","2122560","US8292141053","NASDAQ"
"MIK","MICHAELS COMPANIES INC","Equity","0.00","7.03","26,841.00","188,692.23","188,692.23","Consumer Discretionary","BNG83R6","US59408Q1067","NASDAQ"
"MBI","MBIA INC","Equity","0.00","7.15","26,401.00","188,767.15","188,767.15","Financials","2547044","US55262C1009","New York Stock Exchange Inc."
"APOG","APOGEE ENTERPRISES INC","Equity","0.00","23.57","7,981.00","188,112.17","188,112.17","Industrials","2046176","US0375981091","NASDAQ"
"VNDA","VANDA PHARMACEUTICALS INC","Equity","0.00","11.22","16,775.00","188,215.50","188,215.50","Health Care","B12W3P6","US9216591084","NASDAQ"
"UEIC","UNIVERSAL ELECTRONICS INC","Equity","0.00","45.99","4,098.00","188,467.02","188,467.02","Consumer Discretionary","2911683","US9134831034","NASDAQ"
"OEC","ORION ENGINEERED CARBONS SA","Equity","0.00","10.44","17,988.00","187,794.72","187,794.72","Materials","BP8FKJ0","LU1092234845","New York Stock Exchange Inc."
"LNTH","LANTHEUS HOLDINGS INC","Equity","0.00","14.01","13,337.00","186,851.37","186,851.37","Health Care","BP8S8J5","US5165441032","NASDAQ"
"IMAX","IMAX CORP","Equity","0.00","11.13","16,741.00","186,327.33","186,327.33","Communication","2473859","CA45245E1097","New York Stock Exchange Inc."
"CRMT","AMERICAS CAR-MART INC","Equity","0.00","85.16","2,188.00","186,330.08","186,330.08","Consumer Discretionary","2813961","US03062T1051","NASDAQ"
"SSTK","SHUTTERSTOCK INC","Equity","0.00","34.71","5,379.00","186,705.09","186,705.09","Consumer Discretionary","B7ZR219","US8256901005","New York Stock Exchange Inc."
"CVM","CEL SCI CORP","Equity","0.00","15.73","11,872.00","186,746.56","186,746.56","Health Care","BDFZC26","US1508376076","Nyse Mkt Llc"
"SRDX","SURMODICS INC","Equity","0.00","43.37","4,311.00","186,968.07","186,968.07","Health Care","2502678","US8688731004","NASDAQ"
"ARCT","ARCTURUS THERAPEUTICS HOLDINGS INC","Equity","0.00","46.98","3,951.00","185,617.98","185,617.98","Health Care","BKC9SX3","US03969T1097","NASDAQ"
"CTS","CTS CORP","Equity","0.00","19.90","9,335.00","185,766.50","185,766.50","Information Technology","2239244","US1265011056","New York Stock Exchange Inc."
"ANAB","ANAPTYSBIO INC","Equity","0.00","22.68","8,194.00","185,839.92","185,839.92","Health Care","BDRW1L7","US0327241065","NASDAQ"
"MDP","MEREDITH CORP","Equity","0.00","14.90","12,422.00","185,087.80","185,087.80","Communication","2578516","US5894331017","New York Stock Exchange Inc."
"GLT","GLATFELTER","Equity","0.00","15.71","11,763.00","184,796.73","184,796.73","Materials","2372008","US3773161043","New York Stock Exchange Inc."
"RLMD","RELMADA THERAPEUTICS INC","Equity","0.00","43.07","4,260.00","183,478.20","183,478.20","Health Care","BK71LV3","US75955J4022","NASDAQ"
"INGN","INOGEN INC","Equity","0.00","34.92","5,255.00","183,504.60","183,504.60","Health Care","BJSVLL5","US45780L1044","NASDAQ"
"PRVB","PROVENTION BIO INC","Equity","0.00","14.30","12,842.00","183,640.60","183,640.60","Health Care","BG346B3","US74374N1028","NASDAQ"
"JBSS","JOHN B SANFILIPPO AND SON INC","Equity","0.00","83.43","2,206.00","184,046.58","184,046.58","Consumer Staples","2772998","US8004221078","NASDAQ"
"JOE","ST JOE","Equity","0.00","19.45","9,466.00","184,113.70","184,113.70","Real Estate","2768663","US7901481009","New York Stock Exchange Inc."
"EFC","ELLINGTON FINANCIAL INC","Equity","0.00","11.78","15,646.00","184,309.88","184,309.88","Financials","BJ7MB31","US28852N1090","New York Stock Exchange Inc."
"KOS","KOSMOS ENERGY LTD","Equity","0.00","1.67","109,715.00","183,224.05","183,224.05","Energy","BHK15K6","US5006881065","New York Stock Exchange Inc."
"CLNC","COLONY CREDIT REAL ESTATE INC CLAS","Equity","0.00","6.89","26,496.00","182,557.44","182,557.44","Financials","BG5QFQ5","US19625T1016","New York Stock Exchange Inc."
"CNOB","CONNECTONE BANCORP INC","Equity","0.00","15.60","11,713.00","182,664.24","182,664.24","Financials","BNQ4YF9","US20786W1071","NASDAQ"
"HZO","MARINEMAX INC","Equity","0.00","22.15","8,281.00","183,424.15","183,424.15","Consumer Discretionary","2250353","US5679081084","New York Stock Exchange Inc."
"HNGR","HANGER INC","Equity","0.00","16.74","10,899.00","182,449.26","182,449.26","Health Care","2796653","US41043F2083","New York Stock Exchange Inc."
"CASH","META FINANCIAL GROUP INC","Equity","0.00","17.91","10,148.00","181,750.68","181,750.68","Financials","2420316","US59100U1088","NASDAQ"
"COLL","COLLEGIUM PHARMACEUTICAL INC","Equity","0.00","17.14","10,606.00","181,786.84","181,786.84","Health Care","BX7RSN3","US19459J1043","NASDAQ"
"FREQ","FREQUENCY THERAPEUTICS INC","Equity","0.00","21.29","8,539.00","181,795.31","181,795.31","Health Care","BJVRDQ9","US35803L1089","NASDAQ"
"PETS","PETMED EXPRESS INC","Equity","0.00","33.26","5,470.00","181,932.20","181,932.20","Consumer Discretionary","2143099","US7163821066","NASDAQ"
"BATRK","LIBERTY MEDIA LIBERTY BRAVES CORP","Equity","0.00","18.76","9,705.00","182,065.80","182,065.80","Communication","BD72H64","US5312298889","NASDAQ"
"CLW","CLEARWATER PAPER CORP","Equity","0.00","35.39","5,103.00","180,595.17","180,595.17","Materials","B3K9Z35","US18538R1032","New York Stock Exchange Inc."
"VCRA","VOCERA COMMUNICATIONS INC","Equity","0.00","20.37","8,843.00","180,131.91","180,131.91","Health Care","B76LYJ2","US92857F1075","New York Stock Exchange Inc."
"UFCS","UNITED FIRE GROUP INC","Equity","0.00","27.04","6,671.00","180,383.84","180,383.84","Financials","B4WXG84","US9103401082","NASDAQ"
"NCBS","NICOLET BANKSHARES INC","Equity","0.00","54.90","3,291.00","180,675.90","180,675.90","Financials","2012865","US65406E1029","NASDAQ"
"SCSC","SCANSOURCE INC","Equity","0.00","23.71","7,577.00","179,650.67","179,650.67","Information Technology","2767756","US8060371072","NASDAQ"
"NAT","NORDIC AMERICAN TANKERS LTD","Equity","0.00","4.21","42,447.00","178,701.87","178,701.87","Energy","2113876","BMG657731060","New York Stock Exchange Inc."
"PQG","PQ GROUP HOLDINGS INC","Equity","0.00","13.19","13,550.00","178,724.50","178,724.50","Materials","BZ6CR03","US73943T1034","New York Stock Exchange Inc."
"AGM","FEDERAL AGRICULTURAL MORTGAGE NON","Equity","0.00","62.23","2,872.00","178,724.56","178,724.56","Financials","2363381","US3131483063","New York Stock Exchange Inc."
"BPFH","BOSTON PRIVATE FINANCIAL HOLDINGS","Equity","0.00","6.67","26,569.00","177,348.07","177,348.07","Financials","2081133","US1011191053","NASDAQ"
"ARCB","ARCBEST CORP","Equity","0.00","25.42","6,986.00","177,584.12","177,584.12","Industrials","BLTFST7","US03937C1053","NASDAQ"
"YORW","YORK WATER","Equity","0.00","47.02","3,763.00","176,936.26","176,936.26","Utilities","2425292","US9871841089","NASDAQ"
"NFBK","NORTHFIELD BANCORP INC","Equity","0.00","11.30","15,614.00","176,438.20","176,438.20","Financials","B8NB2R6","US66611T1088","NASDAQ"
"TCDA","TRICIDA INC","Equity","0.00","25.55","6,908.00","176,499.40","176,499.40","Health Care","BYZMG55","US89610F1012","NASDAQ"
"CKH","SEACOR HOLDINGS INC","Equity","0.00","28.27","6,216.00","175,726.32","175,726.32","Energy","2797838","US8119041015","New York Stock Exchange Inc."
"MMI","MARCUS & MILLICHAP INC","Equity","0.00","27.92","6,297.00","175,812.24","175,812.24","Real Estate","BFWGXV2","US5663241090","New York Stock Exchange Inc."
"MEIP","MEI PHARMA INC","Equity","0.00","4.12","42,694.00","175,899.28","175,899.28","Health Care","B978SV6","US55279B2025","NASDAQ"
"UTL","UNITIL CORP","Equity","0.00","44.83","3,889.00","174,343.87","174,343.87","Utilities","2925037","US9132591077","New York Stock Exchange Inc."
"KELYA","KELLY SERVICES INC CLASS A","Equity","0.00","15.38","11,370.00","174,870.60","174,870.60","Industrials","2487117","US4881522084","NASDAQ"
"CARA","CARA THERAPEUTICS INC","Equity","0.00","16.78","10,346.00","173,605.88","173,605.88","Health Care","BJ4YJ92","US1407551092","NASDAQ"
"PNTG","PENNANT GROUP INC","Equity","0.00","22.37","7,763.00","173,658.31","173,658.31","Health Care","BKTC976","US70805E1091","NASDAQ"
"EGRX","EAGLE PHARMACEUTICALS INC","Equity","0.00","48.02","3,628.00","174,216.56","174,216.56","Health Care","BJH7VB4","US2697961082","NASDAQ"
"TBBK","BANCORP INC","Equity","0.00","9.30","18,546.00","172,477.80","172,477.80","Financials","B05BRL7","US05969A1051","NASDAQ"
"CVI","CVR ENERGY INC","Equity","0.00","19.28","8,901.00","171,611.28","171,611.28","Energy","B23PS12","US12662P1084","New York Stock Exchange Inc."
"TGI","TRIUMPH GROUP INC","Equity","0.00","9.96","17,300.00","172,308.00","172,308.00","Industrials","2893071","US8968181011","New York Stock Exchange Inc."
"ADTN","ADTRAN INC","Equity","0.00","10.81","15,893.00","171,803.33","171,803.33","Information Technology","2052924","US00738A1060","NASDAQ"
"MATW","MATTHEWS INTERNATIONAL CORP CLASS","Equity","0.00","18.99","8,968.00","170,302.32","170,302.32","Industrials","2568090","US5771281012","NASDAQ"
"TBI","TRUEBLUE INC","Equity","0.00","15.06","11,274.00","169,786.44","169,786.44","Industrials","2519849","US89785X1019","New York Stock Exchange Inc."
"QCRH","QCR HOLDINGS INC","Equity","0.00","30.06","5,662.00","170,199.72","170,199.72","Financials","2714257","US74727A1043","NASDAQ"
"ENVA","ENOVA INTERNATIONAL INC","Equity","0.00","14.96","11,336.00","169,586.56","169,586.56","Financials","BRYQ4L1","US29357K1034","New York Stock Exchange Inc."
"OII","OCEANEERING INTERNATIONAL INC","Equity","0.00","6.05","27,928.00","168,964.40","168,964.40","Energy","2655583","US6752321025","New York Stock Exchange Inc."
"HEES","H AND E EQUIPMENT SERVICES INC","Equity","0.00","18.42","9,191.00","169,298.22","169,298.22","Industrials","B0WR848","US4040301081","NASDAQ"
"ZUMZ","ZUMIEZ INC","Equity","0.00","27.65","6,104.00","168,775.60","168,775.60","Consumer Discretionary","B081QB7","US9898171015","NASDAQ"
"GIII","G III APPAREL GROUP LTD","Equity","0.00","13.28","12,644.00","167,912.32","167,912.32","Consumer Discretionary","2369721","US36237H1014","NASDAQ"
"GPRO","GOPRO INC CLASS A","Equity","0.00","4.70","35,743.00","167,813.39","167,813.39","Consumer Discretionary","BMNQC35","US38268T1034","NASDAQ"
"PFC","PREMIER FINANCIAL CORP","Equity","0.00","17.30","9,702.00","167,844.60","167,844.60","Financials","BLFBX72","US74052F1084","NASDAQ"
"CRVL","CORVEL CORP","Equity","0.00","72.55","2,321.00","168,388.55","168,388.55","Health Care","2347277","US2210061097","NASDAQ"
"EBSB","MERIDIAN BANCORP INC","Equity","0.00","11.36","14,840.00","168,582.40","168,582.40","Financials","BPN6139","US58958U1034","NASDAQ"
"UVE","UNIVERSAL INSURANCE HOLDINGS INC","Equity","0.00","17.33","9,734.00","168,690.22","168,690.22","Financials","2912374","US91359V1070","New York Stock Exchange Inc."
"AEGN","AEGION CORP CLASS A","Equity","0.00","15.30","11,026.00","168,697.80","168,697.80","Industrials","B764L34","US00770F1049","NASDAQ"
"ARCH","ARCH RESOURCES INC CLASS A","Equity","0.00","30.05","5,574.00","167,498.70","167,498.70","Energy","BLB8B95","US03940R1077","New York Stock Exchange Inc."
"UIS","UNISYS CORP","Equity","0.00","10.65","15,689.00","167,087.85","167,087.85","Information Technology","2931595","US9092143067","New York Stock Exchange Inc."
"CDXS","CODEXIS INC","Equity","0.00","11.09","15,086.00","167,303.74","167,303.74","Health Care","B5LL2C2","US1920051067","NASDAQ"
"HSTM","HEALTHSTREAM INC","Equity","0.00","21.44","7,804.00","167,317.76","167,317.76","Health Care","2577870","US42222N1037","NASDAQ"
"VREX","VAREX IMAGING CORP","Equity","0.00","15.09","11,096.00","167,438.64","167,438.64","Health Care","BDQYWV1","US92214X1063","NASDAQ"
"CTT","CATCHMARK TIMBER TRUST INC CLASS A","Equity","0.00","8.74","19,168.00","167,528.32","167,528.32","Real Estate","BH667R6","US14912Y2028","New York Stock Exchange Inc."
"EBIX","EBIX INC","Equity","0.00","21.89","7,664.00","167,764.96","167,764.96","Information Technology","2008400","US2787152063","NASDAQ"
"OPCH","OPTION CARE HEALTH INC","Equity","0.00","13.47","12,322.00","165,977.34","165,977.34","Health Care","BKM5C62","US68404L2016","NASDAQ"
"HMST","HOMESTREET INC","Equity","0.00","24.05","6,916.00","166,329.80","166,329.80","Financials","B4WHS46","US43785V1026","NASDAQ"
"VKTX","VIKING THERAPEUTICS INC","Equity","0.00","7.26","22,919.00","166,391.94","166,391.94","Health Care","BQQG1V1","US92686J1060","NASDAQ"
